timestamp_fix_sec,timestamp_fix_nanosec,timestamp_perf_sec,timestamp_perf_nanosec,lat_fix,lon_fix,alt_fix,lat_perf,lon_perf,alt_perf,lat_error,lon_error,alt_error
1765626771,819074618,1765626771,856082231,-33.722740014449805,150.67402348251255,-0.004832320080369823,-33.72276307397946,150.67400237731178,-0.011957579292356968,2.305952965286906e-05,2.110520077280853e-05,0.007125259211987145
1765626771,919407290,1765626771,955790008,-33.72273868359086,150.6740136170494,-0.004832320080369823,-33.72276313795095,150.67400257097847,-0.020207499153912067,2.4454360087133864e-05,1.1046070937936747e-05,0.015375179073542244
1765626772,19410822,1765626772,58301741,-33.722743774287615,150.67400382828964,-0.004832320080369823,-33.722763203955076,150.67400276253696,-0.029844729229807854,1.9429667460713063e-05,1.0657526843260712e-06,0.02501240914943803
1765626772,120116447,1765626772,159722879,-33.72275308538498,150.6740073209049,-0.004832320080369823,-33.72276326472192,150.67400294780063,-0.04084555525332689,1.0179336939586392e-05,4.373104275146034e-06,0.03601323517295707
1765626772,227615792,1765626772,159722879,-33.72275340411435,150.67400670668965,-0.004832320080369823,-33.72276326472192,150.67400294780063,-0.04084555525332689,9.860607569578406e-06,3.758889022265066e-06,0.03601323517295707
1765626772,227615792,1765626772,266964001,-33.72275340411435,150.67400670668965,-0.004832320080369823,-33.722763313446734,150.67400312448535,-0.05278998892754316,9.909332383983838e-06,3.582204300300873e-06,0.04795766884717334
1765626772,323423064,1765626772,266964001,-33.722757640822074,150.67400579778524,-0.004832320080369823,-33.722763313446734,150.67400312448535,-0.05278998892754316,5.6726246597804675e-06,2.673299889011105e-06,0.04795766884717334
1765626772,323423064,1765626772,361917786,-33.722757640822074,150.67400579778524,-0.004832320080369823,-33.72276335021562,150.6740032946806,-0.0649577584117651,5.709393548158914e-06,2.503104639117737e-06,0.060125438331395276
1765626772,423788345,1765626772,361917786,-33.7227598373111,150.6740037829197,-0.004832320080369823,-33.72276335021562,150.6740032946806,-0.0649577584117651,3.512904520164284e-06,4.882390953753202e-07,0.060125438331395276
1765626772,423788345,1765626772,466416109,-33.7227598373111,150.6740037829197,-0.004832320080369823,-33.72276337579755,150.6740034603382,-0.07667400036007166,3.5384864460752397e-06,3.22581485079354e-07,0.07184168027970184
1765626772,525469942,1765626772,466416109,-33.722761142864854,150.67400641063188,-0.004832320080369823,-33.72276337579755,150.6740034603382,-0.07667400036007166,2.2329326938574923e-06,2.9502936627068266e-06,0.07184168027970184
1765626772,525469942,1765626772,565332192,-33.722761142864854,150.67400641063188,-0.004832320080369823,-33.7227633912016,150.67400362274938,-0.08764870371669531,2.2483367487780015e-06,2.787882493748839e-06,0.08281638363632549
1765626772,911049351,1765626772,874050760,-33.72276271912814,150.67400141674722,-0.004832320080369823,-33.72276338277525,150.67400409344316,-0.11819140054285526,6.636471070464722e-07,-2.676695942227525e-06,0.11335908046248544
1765626772,911049351,1765626772,971840613,-33.72276271912814,150.67400141674722,-0.004832320080369823,-33.722763364570966,150.67400424582047,-0.1281920811161399,6.454428245206145e-07,-2.82907325299675e-06,0.12335976103577007
1765626773,12168162,1765626772,971840613,-33.72276092151615,150.6739992529211,-0.004832320080369823,-33.722763364570966,150.67400424582047,-0.1281920811161399,2.4430548180021106e-06,-4.992899363287506e-06,0.12335976103577007
1765626773,12168162,1765626773,78052639,-33.72276092151615,150.6739992529211,-0.004832320080369823,-33.722763339781416,150.67400439694907,-0.1377449268475175,2.4182652680337924e-06,-5.1440279662529065e-06,0.13291260676714767
1765626773,121022460,1765626773,78052639,-33.722757159025825,150.67399761953635,-0.004832320080369823,-33.722763339781416,150.67400439694907,-0.1377449268475175,6.18075559088993e-06,-6.777412721703513e-06,0.13291260676714767
1765626773,121022460,1765626773,182463468,-33.722757159025825,150.67399761953635,-0.004832320080369823,-33.72276330853241,150.67400454752743,-0.14621040131896734,6.149506582175945e-06,-6.9279910803743405e-06,0.14137808123859752
1765626773,226151634,1765626773,182463468,-33.72275859140681,150.67399475605714,-0.004832320080369823,-33.72276330853241,150.67400454752743,-0.14621040131896734,4.717125598574512e-06,-9.791470290565485e-06,0.14137808123859752
1765626773,226151634,1765626773,286776084,-33.72275859140681,150.67399475605714,-0.004832320080369823,-33.722763271336945,150.67400469823303,-0.15299289114773273,4.679930135864652e-06,-9.942175893229432e-06,0.1481605710673629
1765626773,327052942,1765626773,286776084,-33.722755270339626,150.67399790876019,-0.004832320080369823,-33.722763271336945,150.67400469823303,-0.15299289114773273,8.000997318902137e-06,-6.789472848822697e-06,0.1481605710673629
1765626773,327052942,1765626773,393689198,-33.722755270339626,150.67399790876019,-0.004832320080369823,-33.722763229083306,150.67400484942306,-0.15785558987408876,7.958743680092084e-06,-6.940662871102177e-06,0.15302326979371894
1765626773,417055327,1765626773,393689198,-33.722755847924,150.6739983064564,-0.004832320080369823,-33.722763229083306,150.67400484942306,-0.15785558987408876,7.381159306873997e-06,-6.542966644929038e-06,0.15302326979371894
1765626773,417055327,1765626773,490875562,-33.722755847924,150.6739983064564,-0.004832320080369823,-33.72276318241729,150.6740050008464,-0.16097572818398476,7.33449329004543e-06,-6.6943899810212315e-06,0.15614340810361493
1765626773,512830526,1765626773,490875562,-33.72275339497174,150.67399754292072,-0.004832320080369823,-33.72276318241729,150.6740050008464,-0.16097572818398476,9.787445549136464e-06,-7.457925676135346e-06,0.15614340810361493
